orderID,employeeID,orderDate,freight,customerCompany,contactTitle,customerCity,customerCountry,employeeName,title,reportsTo,supplierCompany,productName,quantityPerUnit,orderUnitPrice,discontinued,categoryName,quantity,discount,days_to_ship
10394,1,25-12-2013,30.34,Hungry Coyote Import Store,Sales Representative,Elgin,USA,Nancy Davolio,Sales Representative,8,Federal Shipping,Konbu,2 kg box,4.8,0,Seafood,10,0,9
10394,1,25-12-2013,30.34,Hungry Coyote Import Store,Sales Representative,Elgin,USA,Nancy Davolio,Sales Representative,8,Federal Shipping,Tarte au sucre,48 pies,39.4,0,Confections,10,0,9
10395,6,26-12-2013,184.41,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Michael Suyama,Sales Representative,5,Speedy Express,Spegesild,4 - 450 g glasses,9.6,0,Seafood,28,0.1,8
10395,6,26-12-2013,184.41,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Michael Suyama,Sales Representative,5,Speedy Express,Perth Pasties,48 pieces,26.2,1,Meat & Poultry,70,0.1,8
10395,6,26-12-2013,184.41,HILARION-Abastos,Sales Representative,San Cristóbal,Venezuela,Michael Suyama,Sales Representative,5,Speedy Express,Gudbrandsdalsost,10 kg pkg.,28.8,0,Dairy Products,8,0,8
10396,1,27-12-2013,135.35,Frankenversand,Marketing Manager,München,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Tunnbröd,12 - 250 g pkgs.,7.2,0,Grains & Cereals,40,0,10
10396,1,27-12-2013,135.35,Frankenversand,Marketing Manager,München,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,60,0,10
10396,1,27-12-2013,135.35,Frankenversand,Marketing Manager,München,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Mozzarella di Giovanni,24 - 200 g pkgs.,27.8,0,Dairy Products,21,0,10
10397,5,27-12-2013,60.26,Princesa Isabel Vinhos,Sales Representative,Lisboa,Portugal,Steven Buchanan,Sales Manager,2,Speedy Express,Sir Rodney's Scones,24 pkgs. x 4 pieces,8,0,Confections,10,0.15,6
10397,5,27-12-2013,60.26,Princesa Isabel Vinhos,Sales Representative,Lisboa,Portugal,Steven Buchanan,Sales Manager,2,Speedy Express,Manjimup Dried Apples,50 - 300 g pkgs.,42.4,0,Produce,18,0.15,6
10398,2,30-12-2013,89.16,Save-a-lot Markets,Sales Representative,Boise,USA,Andrew Fuller,Vice President Sales,,Federal Shipping,Steeleye Stout,24 - 12 oz bottles,14.4,0,Beverages,30,0,10
10398,2,30-12-2013,89.16,Save-a-lot Markets,Sales Representative,Boise,USA,Andrew Fuller,Vice President Sales,,Federal Shipping,Pâté chinois,24 boxes x 2 pies,19.2,0,Meat & Poultry,120,0.1,10
10399,8,31-12-2013,27.36,Vaffeljernet,Sales Manager,Århus,Denmark,Laura Callahan,Sales Manager,2,Federal Shipping,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,60,0,8
10399,8,31-12-2013,27.36,Vaffeljernet,Sales Manager,Århus,Denmark,Laura Callahan,Sales Manager,2,Federal Shipping,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,30,0,8
10399,8,31-12-2013,27.36,Vaffeljernet,Sales Manager,Århus,Denmark,Laura Callahan,Sales Manager,2,Federal Shipping,Lakkaliköri,500 ml,14.4,0,Beverages,35,0,8
10399,8,31-12-2013,27.36,Vaffeljernet,Sales Manager,Århus,Denmark,Laura Callahan,Sales Manager,2,Federal Shipping,Original Frankfurter Grüne Soße,12 boxes,10.4,0,Condiments,14,0,8
10400,1,01-01-2014,83.93,Eastern Connection,Sales Agent,London,UK,Nancy Davolio,Sales Representative,8,Federal Shipping,Thüringer Rostbratwurst,50 bags x 30 sausgs.,99,1,Meat & Poultry,21,0,15
10400,1,01-01-2014,83.93,Eastern Connection,Sales Agent,London,UK,Nancy Davolio,Sales Representative,8,Federal Shipping,Steeleye Stout,24 - 12 oz bottles,14.4,0,Beverages,35,0,15
10400,1,01-01-2014,83.93,Eastern Connection,Sales Agent,London,UK,Nancy Davolio,Sales Representative,8,Federal Shipping,Maxilaku,24 - 50 g pkgs.,16,0,Confections,30,0,15
10401,1,01-01-2014,12.51,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,Speedy Express,Nord-Ost Matjeshering,10 - 200 g glasses,20.7,0,Seafood,18,0,9
10401,1,01-01-2014,12.51,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,Speedy Express,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,70,0,9
10401,1,01-01-2014,12.51,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,Speedy Express,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,16.8,0,Condiments,20,0,9
10401,1,01-01-2014,12.51,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,Speedy Express,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,60,0,9
10402,8,02-01-2014,67.88,Ernst Handel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,2,United Package,Tunnbröd,12 - 250 g pkgs.,7.2,0,Grains & Cereals,60,0,8
10402,8,02-01-2014,67.88,Ernst Handel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,2,United Package,Vegie-spread,15 - 625 g jars,35.1,0,Condiments,65,0,8
10403,4,03-01-2014,73.79,Ernst Handel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,8,Federal Shipping,Pavlova,32 - 500 g boxes,13.9,0,Confections,21,0.15,6
10403,4,03-01-2014,73.79,Ernst Handel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,8,Federal Shipping,Chocolade,10 pkgs.,10.2,0,Confections,70,0.15,6
10404,2,03-01-2014,155.97,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,Speedy Express,Gumbär Gummibärchen,100 - 250 g bags,24.9,0,Confections,30,0.05,5
10404,2,03-01-2014,155.97,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,Speedy Express,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,11.2,1,Grains & Cereals,40,0.05,5
10404,2,03-01-2014,155.97,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,Speedy Express,Maxilaku,24 - 50 g pkgs.,16,0,Confections,30,0.05,5
10405,1,06-01-2014,34.82,LINO-Delicateses,Owner,I. de Margarita,Venezuela,Nancy Davolio,Sales Representative,8,Speedy Express,Aniseed Syrup,12 - 550 ml bottles,8,0,Condiments,50,0,16
10406,7,07-01-2014,108.04,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,5,Speedy Express,Chai,10 boxes x 20 bags,14.4,0,Beverages,10,0,6
10406,7,07-01-2014,108.04,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,5,Speedy Express,Sir Rodney's Scones,24 pkgs. x 4 pieces,8,0,Confections,30,0.1,6
10406,7,07-01-2014,108.04,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,5,Speedy Express,Rössle Sauerkraut,25 - 825 g cans,36.4,1,Produce,42,0.1,6
10406,7,07-01-2014,108.04,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,5,Speedy Express,Inlagd Sill,24 - 250 g  jars,15.2,0,Seafood,5,0.1,6
10406,7,07-01-2014,108.04,Queen Cozinha,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,5,Speedy Express,Boston Crab Meat,24 - 4 oz tins,14.7,0,Seafood,2,0.1,6
10407,2,07-01-2014,91.48,Ottilies Käseladen,Owner,Köln,Germany,Andrew Fuller,Vice President Sales,,United Package,Queso Cabrales,1 kg pkg.,16.8,0,Dairy Products,30,0,23
10407,2,07-01-2014,91.48,Ottilies Käseladen,Owner,Köln,Germany,Andrew Fuller,Vice President Sales,,United Package,Gudbrandsdalsost,10 kg pkg.,28.8,0,Dairy Products,15,0,23
10407,2,07-01-2014,91.48,Ottilies Käseladen,Owner,Köln,Germany,Andrew Fuller,Vice President Sales,,United Package,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,15,0,23
10408,8,08-01-2014,11.26,Folies gourmandes,Assistant Sales Agent,Lille,France,Laura Callahan,Sales Manager,2,Speedy Express,Gravad lax,12 - 500 g pkgs.,20.8,0,Seafood,10,0,6
10408,8,08-01-2014,11.26,Folies gourmandes,Assistant Sales Agent,Lille,France,Laura Callahan,Sales Manager,2,Speedy Express,Tourtière,16 pies,5.9,0,Meat & Poultry,6,0,6
10408,8,08-01-2014,11.26,Folies gourmandes,Assistant Sales Agent,Lille,France,Laura Callahan,Sales Manager,2,Speedy Express,Tarte au sucre,48 pies,39.4,0,Confections,35,0,6
10409,3,09-01-2014,29.83,Océano Atlántico Ltda.,Sales Agent,Buenos Aires,Argentina,Janet Leverling,Sales Representative,8,Speedy Express,Tofu,40 - 100 g pkgs.,18.6,0,Produce,12,0,5
10409,3,09-01-2014,29.83,Océano Atlántico Ltda.,Sales Agent,Buenos Aires,Argentina,Janet Leverling,Sales Representative,8,Speedy Express,Sir Rodney's Scones,24 pkgs. x 4 pieces,8,0,Confections,12,0,5
10410,3,10-01-2014,2.4,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Janet Leverling,Sales Representative,8,Federal Shipping,Geitost,500 g,2,0,Dairy Products,49,0,5
10410,3,10-01-2014,2.4,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Janet Leverling,Sales Representative,8,Federal Shipping,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,16,0,5
10411,9,10-01-2014,23.65,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Anne Dodsworth,Sales Representative,5,Federal Shipping,Jack's New England Clam Chowder,12 - 12 oz cans,7.7,0,Seafood,25,0.2,11
10411,9,10-01-2014,23.65,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Anne Dodsworth,Sales Representative,5,Federal Shipping,Gula Malacca,20 - 2 kg bags,15.5,0,Condiments,40,0.2,11
10411,9,10-01-2014,23.65,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Anne Dodsworth,Sales Representative,5,Federal Shipping,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,9,0.2,11
10412,8,13-01-2014,3.77,Wartian Herkku,Accounting Manager,Oulu,Finland,Laura Callahan,Sales Manager,2,United Package,Tofu,40 - 100 g pkgs.,18.6,0,Produce,20,0.1,2
10413,3,14-01-2014,95.66,La maison d'Asie,Sales Manager,Toulouse,France,Janet Leverling,Sales Representative,8,United Package,Chai,10 boxes x 20 bags,14.4,0,Beverages,24,0,2
10413,3,14-01-2014,95.66,La maison d'Asie,Sales Manager,Toulouse,France,Janet Leverling,Sales Representative,8,United Package,Tarte au sucre,48 pies,39.4,0,Confections,40,0,2
10413,3,14-01-2014,95.66,La maison d'Asie,Sales Manager,Toulouse,France,Janet Leverling,Sales Representative,8,United Package,Lakkaliköri,500 ml,14.4,0,Beverages,14,0,2
10414,2,14-01-2014,21.48,Familia Arquibaldo,Marketing Assistant,Sao Paulo,Brazil,Andrew Fuller,Vice President Sales,,Federal Shipping,Teatime Chocolate Biscuits,10 boxes x 12 pieces,7.3,0,Confections,18,0.05,3
10414,2,14-01-2014,21.48,Familia Arquibaldo,Marketing Assistant,Sao Paulo,Brazil,Andrew Fuller,Vice President Sales,,Federal Shipping,Geitost,500 g,2,0,Dairy Products,50,0,3
10415,3,15-01-2014,0.2,Hungry Coyote Import Store,Sales Representative,Elgin,USA,Janet Leverling,Sales Representative,8,Speedy Express,Alice Mutton,20 - 1 kg tins,31.2,1,Meat & Poultry,2,0,9
10415,3,15-01-2014,0.2,Hungry Coyote Import Store,Sales Representative,Elgin,USA,Janet Leverling,Sales Representative,8,Speedy Express,Geitost,500 g,2,0,Dairy Products,20,0,9
10416,8,16-01-2014,22.72,Wartian Herkku,Accounting Manager,Oulu,Finland,Laura Callahan,Sales Manager,2,Federal Shipping,Teatime Chocolate Biscuits,10 boxes x 12 pieces,7.3,0,Confections,20,0,11
10416,8,16-01-2014,22.72,Wartian Herkku,Accounting Manager,Oulu,Finland,Laura Callahan,Sales Manager,2,Federal Shipping,Perth Pasties,48 pieces,26.2,1,Meat & Poultry,10,0,11
10416,8,16-01-2014,22.72,Wartian Herkku,Accounting Manager,Oulu,Finland,Laura Callahan,Sales Manager,2,Federal Shipping,Ravioli Angelo,24 - 250 g pkgs.,15.6,0,Grains & Cereals,20,0,11
10417,4,16-01-2014,70.29,Simons bistro,Owner,Kobenhavn,Denmark,Margaret Peacock,Sales Representative,8,Federal Shipping,Côte de Blaye,12 - 75 cl bottles,210.8,0,Beverages,50,0,12
10417,4,16-01-2014,70.29,Simons bistro,Owner,Kobenhavn,Denmark,Margaret Peacock,Sales Representative,8,Federal Shipping,Spegesild,4 - 450 g glasses,9.6,0,Seafood,2,0.25,12
10417,4,16-01-2014,70.29,Simons bistro,Owner,Kobenhavn,Denmark,Margaret Peacock,Sales Representative,8,Federal Shipping,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,36,0.25,12
10417,4,16-01-2014,70.29,Simons bistro,Owner,Kobenhavn,Denmark,Margaret Peacock,Sales Representative,8,Federal Shipping,Original Frankfurter Grüne Soße,12 boxes,10.4,0,Condiments,35,0,12
10418,4,17-01-2014,17.55,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Chang,24 - 12 oz bottles,15.2,0,Beverages,60,0,7
10418,4,17-01-2014,17.55,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Zaanse koeken,10 - 4 oz boxes,7.6,0,Confections,55,0,7
10418,4,17-01-2014,17.55,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Sirop d'érable,24 - 500 ml bottles,22.8,0,Condiments,16,0,7
10418,4,17-01-2014,17.55,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Longlife Tofu,5 kg pkg.,8,0,Produce,15,0,7
10419,4,20-01-2014,137.35,Richter Supermarkt,Sales Manager,Genève,Switzerland,Margaret Peacock,Sales Representative,8,United Package,Camembert Pierrot,15 - 300 g rounds,27.2,0,Dairy Products,60,0.05,10
10419,4,20-01-2014,137.35,Richter Supermarkt,Sales Manager,Genève,Switzerland,Margaret Peacock,Sales Representative,8,United Package,Gudbrandsdalsost,10 kg pkg.,28.8,0,Dairy Products,20,0.05,10
10420,3,21-01-2014,44.12,Wellington Importadora,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,8,Speedy Express,Mishi Kobe Niku,18 - 500 g pkgs.,77.6,1,Meat & Poultry,20,0.1,6
10420,3,21-01-2014,44.12,Wellington Importadora,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,8,Speedy Express,Konbu,2 kg box,4.8,0,Seafood,2,0.1,6
10420,3,21-01-2014,44.12,Wellington Importadora,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,8,Speedy Express,Outback Lager,24 - 355 ml bottles,12,0,Beverages,8,0.1,6
10420,3,21-01-2014,44.12,Wellington Importadora,Sales Manager,Resende,Brazil,Janet Leverling,Sales Representative,8,Speedy Express,Röd Kaviar,24 - 150 g jars,12,0,Seafood,20,0.1,6
10421,8,21-01-2014,99.23,Que Delícia,Accounting Manager,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,2,Speedy Express,Teatime Chocolate Biscuits,10 boxes x 12 pieces,7.3,0,Confections,4,0.15,6
10421,8,21-01-2014,99.23,Que Delícia,Accounting Manager,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,2,Speedy Express,Gumbär Gummibärchen,100 - 250 g bags,24.9,0,Confections,30,0,6
10421,8,21-01-2014,99.23,Que Delícia,Accounting Manager,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,2,Speedy Express,Perth Pasties,48 pieces,26.2,1,Meat & Poultry,15,0.15,6
10421,8,21-01-2014,99.23,Que Delícia,Accounting Manager,Rio de Janeiro,Brazil,Laura Callahan,Sales Manager,2,Speedy Express,Original Frankfurter Grüne Soße,12 boxes,10.4,0,Condiments,10,0.15,6
10422,2,22-01-2014,3.02,Franchi S.p.A.,Sales Representative,Torino,Italy,Andrew Fuller,Vice President Sales,,Speedy Express,Gumbär Gummibärchen,100 - 250 g bags,24.9,0,Confections,2,0,9
10423,6,23-01-2014,24.5,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Michael Suyama,Sales Representative,5,Federal Shipping,Gorgonzola Telino,12 - 100 g pkgs,10,0,Dairy Products,14,0,32
10423,6,23-01-2014,24.5,Gourmet Lanchonetes,Sales Associate,Campinas,Brazil,Michael Suyama,Sales Representative,5,Federal Shipping,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,20,0,32
10424,7,23-01-2014,370.61,Mère Paillarde,Marketing Assistant,Montréal,Canada,Robert King,Sales Representative,5,United Package,Steeleye Stout,24 - 12 oz bottles,14.4,0,Beverages,60,0.2,4
10424,7,23-01-2014,370.61,Mère Paillarde,Marketing Assistant,Montréal,Canada,Robert King,Sales Representative,5,United Package,Côte de Blaye,12 - 75 cl bottles,210.8,0,Beverages,49,0.2,4
10424,7,23-01-2014,370.61,Mère Paillarde,Marketing Assistant,Montréal,Canada,Robert King,Sales Representative,5,United Package,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,30,0.2,4
10425,6,24-01-2014,7.93,La maison d'Asie,Sales Manager,Toulouse,France,Michael Suyama,Sales Representative,5,United Package,Pâté chinois,24 boxes x 2 pies,19.2,0,Meat & Poultry,10,0.25,21
10425,6,24-01-2014,7.93,La maison d'Asie,Sales Manager,Toulouse,France,Michael Suyama,Sales Representative,5,United Package,Lakkaliköri,500 ml,14.4,0,Beverages,20,0.25,21
10426,4,27-01-2014,18.69,Galería del gastrónomo,Marketing Manager,Barcelona,Spain,Margaret Peacock,Sales Representative,8,Speedy Express,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,5,0,10
10426,4,27-01-2014,18.69,Galería del gastrónomo,Marketing Manager,Barcelona,Spain,Margaret Peacock,Sales Representative,8,Speedy Express,Wimmers gute Semmelknödel,20 bags x 4 pieces,26.6,0,Grains & Cereals,7,0,10
10427,4,27-01-2014,31.29,Piccolo und mehr,Sales Manager,Salzburg,Austria,Margaret Peacock,Sales Representative,8,United Package,Tofu,40 - 100 g pkgs.,18.6,0,Produce,35,0,35
10428,7,28-01-2014,11.09,Reggiani Caseifici,Sales Associate,Reggio Emilia,Italy,Robert King,Sales Representative,5,Speedy Express,Spegesild,4 - 450 g glasses,9.6,0,Seafood,20,0,7
10429,3,29-01-2014,56.63,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,United Package,Valkoinen suklaa,12 - 100 g bars,13,0,Confections,40,0,9
10429,3,29-01-2014,56.63,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,United Package,Vegie-spread,15 - 625 g jars,35.1,0,Condiments,35,0.25,9
10430,4,30-01-2014,458.78,Ernst Handel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,8,Speedy Express,Alice Mutton,20 - 1 kg tins,31.2,1,Meat & Poultry,45,0.2,4
10430,4,30-01-2014,458.78,Ernst Handel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,8,Speedy Express,Sir Rodney's Scones,24 pkgs. x 4 pieces,8,0,Confections,50,0,4
10430,4,30-01-2014,458.78,Ernst Handel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,8,Speedy Express,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,30,0,4
10430,4,30-01-2014,458.78,Ernst Handel,Sales Manager,Graz,Austria,Margaret Peacock,Sales Representative,8,Speedy Express,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,70,0.2,4
10431,4,30-01-2014,44.17,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Margaret Peacock,Sales Representative,8,United Package,Alice Mutton,20 - 1 kg tins,31.2,1,Meat & Poultry,50,0.25,8
10431,4,30-01-2014,44.17,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Margaret Peacock,Sales Representative,8,United Package,Boston Crab Meat,24 - 4 oz tins,14.7,0,Seafood,50,0.25,8
10431,4,30-01-2014,44.17,Bottom-Dollar Markets,Accounting Manager,Tsawassen,Canada,Margaret Peacock,Sales Representative,8,United Package,Zaanse koeken,10 - 4 oz boxes,7.6,0,Confections,30,0.25,8
10432,3,31-01-2014,4.34,Split Rail Beer & Ale,Sales Manager,Lander,USA,Janet Leverling,Sales Representative,8,United Package,Gumbär Gummibärchen,100 - 250 g bags,24.9,0,Confections,10,0,7
10432,3,31-01-2014,4.34,Split Rail Beer & Ale,Sales Manager,Lander,USA,Janet Leverling,Sales Representative,8,United Package,Tourtière,16 pies,5.9,0,Meat & Poultry,40,0,7
10433,3,03-02-2014,73.83,Princesa Isabel Vinhos,Sales Representative,Lisboa,Portugal,Janet Leverling,Sales Representative,8,Federal Shipping,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,28,0,29
10434,3,03-02-2014,17.92,Folk och fä HB,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,8,United Package,Queso Cabrales,1 kg pkg.,16.8,0,Dairy Products,6,0,10
10434,3,03-02-2014,17.92,Folk och fä HB,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,8,United Package,Lakkaliköri,500 ml,14.4,0,Beverages,18,0.15,10
10435,8,04-02-2014,9.21,Consolidated Holdings,Sales Representative,London,UK,Laura Callahan,Sales Manager,2,United Package,Chang,24 - 12 oz bottles,15.2,0,Beverages,10,0,3
10435,8,04-02-2014,9.21,Consolidated Holdings,Sales Representative,London,UK,Laura Callahan,Sales Manager,2,United Package,Gustaf's Knackebröd,24 - 500 g pkgs.,16.8,0,Grains & Cereals,12,0,3
10435,8,04-02-2014,9.21,Consolidated Holdings,Sales Representative,London,UK,Laura Callahan,Sales Manager,2,United Package,Mozzarella di Giovanni,24 - 200 g pkgs.,27.8,0,Dairy Products,10,0,3
10436,3,05-02-2014,156.66,Blondesddsl père et fils,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,8,United Package,Spegesild,4 - 450 g glasses,9.6,0,Seafood,5,0,6
10436,3,05-02-2014,156.66,Blondesddsl père et fils,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,8,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,40,0.1,6
10436,3,05-02-2014,156.66,Blondesddsl père et fils,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,8,United Package,Wimmers gute Semmelknödel,20 bags x 4 pieces,26.6,0,Grains & Cereals,30,0.1,6
